service,course_id,group_id,person_id,name,email,type,topic_id,timestamp,year,month,day,hour,min,sec,SUCCESS,WARNING,FAILURE,ERROR,INFO,TIMEOUT
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1275342939,2010,May,31,23,55,39,0,1,0,1,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276580821,2010,June,15,7,47,1,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1277293205,2010,June,23,13,40,5,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1277636528,2010,June,27,13,2,8,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276445965,2010,June,13,18,19,25,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276426920,2010,June,13,13,2,0,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1277040984,2010,June,20,15,36,24,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276978853,2010,June,19,22,20,53,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1275747276,2010,June,5,16,14,36,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276990417,2010,June,20,1,33,37,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1277292700,2010,June,23,13,31,40,0,0,0,1,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276981550,2010,June,19,23,5,50,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276378399,2010,June,12,23,33,19,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276452870,2010,June,13,20,14,30,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276990463,2010,June,20,1,34,23,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276986766,2010,June,20,0,32,46,1,1,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276520232,2010,June,14,14,57,12,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276544535,2010,June,14,21,42,15,0,0,1,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276981118,2010,June,19,22,58,38,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276988392,2010,June,20,0,59,52,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276979496,2010,June,19,22,31,36,0,1,0,1,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276370747,2010,June,12,21,25,47,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276385794,2010,June,13,1,36,34,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276978482,2010,June,19,22,14,42,0,0,1,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276975418,2010,June,19,21,23,38,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276989355,2010,June,20,1,15,55,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276363388,2010,June,12,19,23,8,1,1,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276379290,2010,June,12,23,48,10,1,0,0,0,0,0
Code,5,1,a0903622,Guan Netthy,guan.netthy@unet.univie.ac.at,student,100,1276579820,2010,June,15,7,30,20,1,0,0,0,0,0
Code,5,1,a0904370,Narry Colawyan,narry.colawyan@msn.com,student,,,,,,,,,,,,,,
Code,5,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at,student,202,1277462556,2010,June,25,12,42,36,1,0,0,0,0,0
Code,5,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at,student,202,1276009910,2010,June,8,17,11,50,1,0,0,0,1,0
Code,5,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at,student,202,1277459681,2010,June,25,11,54,41,0,1,0,2,0,0
Code,5,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at,student,202,1276285914,2010,June,11,21,51,54,1,0,0,0,1,0
Code,5,1,a0906419,Javier Korgerton,javier.korgerton@unet.univie.ac.at,student,202,1276284803,2010,June,11,21,33,23,1,0,0,0,1,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276602767,2010,June,15,13,52,47,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276536984,2010,June,14,19,36,24,0,2,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276534350,2010,June,14,18,52,30,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276601842,2010,June,15,13,37,22,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276535852,2010,June,14,19,17,32,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276637143,2010,June,15,23,25,43,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276170895,2010,June,10,13,54,55,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641578,2010,June,16,0,39,38,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1277203142,2010,June,22,12,39,2,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276536827,2010,June,14,19,33,47,0,2,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276637977,2010,June,15,23,39,37,0,0,1,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276602705,2010,June,15,13,51,45,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276534414,2010,June,14,18,53,34,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276639308,2010,June,16,0,1,48,0,0,1,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276534275,2010,June,14,18,51,15,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276534602,2010,June,14,18,56,42,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276530676,2010,June,14,17,51,16,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276168508,2010,June,10,13,15,8,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276640169,2010,June,16,0,16,9,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276638102,2010,June,15,23,41,42,0,0,1,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276113934,2010,June,9,22,5,34,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276637025,2010,June,15,23,23,45,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276111901,2010,June,9,21,31,41,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641023,2010,June,16,0,30,23,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641703,2010,June,16,0,41,43,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276169529,2010,June,10,13,32,9,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276530549,2010,June,14,17,49,9,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276640310,2010,June,16,0,18,30,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276535768,2010,June,14,19,16,8,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641401,2010,June,16,0,36,41,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276602518,2010,June,15,13,48,38,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276602428,2010,June,15,13,47,8,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276168777,2010,June,10,13,19,37,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276646616,2010,June,16,2,3,36,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276646438,2010,June,16,2,0,38,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276637451,2010,June,15,23,30,51,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276169760,2010,June,10,13,36,0,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276639525,2010,June,16,0,5,25,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276168672,2010,June,10,13,17,52,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276638392,2010,June,15,23,46,32,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276169637,2010,June,10,13,33,57,0,1,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276118101,2010,June,9,23,15,1,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276638293,2010,June,15,23,44,53,0,2,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276637571,2010,June,15,23,32,51,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276602644,2010,June,15,13,50,44,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1277203907,2010,June,22,12,51,47,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641342,2010,June,16,0,35,42,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276641547,2010,June,16,0,39,7,0,0,1,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276117138,2010,June,9,22,58,58,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276639687,2010,June,16,0,8,7,1,0,0,0,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276638176,2010,June,15,23,42,56,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276647740,2010,June,16,2,22,20,0,2,0,1,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276170027,2010,June,10,13,40,27,0,1,0,2,0,0
Code,5,1,a0907112,Dulist Clandy,dulist.clandy@unet.univie.ac.at,student,100,1276168865,2010,June,10,13,21,5,0,1,0,2,0,0
Code,5,1,a0907843,Dawn Lucal,dawn.lucal@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,5,1,a0908037,Darisc Pathandri,darisc.pathandri@gmx.net,student,,,,,,,,,,,,,,
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277190133,2010,June,22,9,2,13,1,0,0,0,1,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277156223,2010,June,21,23,37,3,0,1,0,2,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276895074,2010,June,18,23,4,34,0,1,0,1,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276531527,2010,June,14,18,5,27,0,0,1,0,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276894540,2010,June,18,22,55,40,0,1,0,2,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277117560,2010,June,21,12,52,40,1,0,0,0,1,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277342641,2010,June,24,3,24,1,1,0,0,0,1,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277155815,2010,June,21,23,30,15,0,1,0,1,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276508030,2010,June,14,11,33,50,0,1,0,1,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276531375,2010,June,14,18,2,55,0,0,1,0,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276533607,2010,June,14,18,40,7,0,1,0,2,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276894618,2010,June,18,22,56,58,0,1,0,2,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276531612,2010,June,14,18,6,52,0,1,0,2,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276259468,2010,June,11,14,31,8,0,1,0,1,0,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277206646,2010,June,22,13,37,26,1,0,0,0,1,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1276533248,2010,June,14,18,34,8,0,1,0,2,1,0
Code,5,1,a0908233,Omiahu Regavielv,omiahu.regavielv@unet.univie.ac.at,student,504,1277157395,2010,June,21,23,56,35,0,0,0,0,0,0
Code,5,1,a0909232,Nal Aymus,nal.aymus@unet.univie.ac.at,student,,,,,,,,,,,,,,
Code,5,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277216842,2010,June,22,16,27,22,1,0,0,0,0,0
Code,5,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277215803,2010,June,22,16,10,3,1,0,0,0,0,0
Code,5,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277215708,2010,June,22,16,8,28,0,1,0,2,0,0
Code,5,1,a0909510,Mart Clian,mart.clian@unet.univie.ac.at,student,505,1277194435,2010,June,22,10,13,55,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275866183,2010,June,7,1,16,23,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1276249968,2010,June,11,11,52,48,0,1,0,2,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275340043,2010,May,31,23,7,23,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275862483,2010,June,7,0,14,43,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275865692,2010,June,7,1,8,12,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275337785,2010,May,31,22,29,45,0,1,0,2,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275861179,2010,June,6,23,52,59,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275337840,2010,May,31,22,30,40,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275432062,2010,June,2,0,41,2,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275820348,2010,June,6,12,32,28,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275423559,2010,June,1,22,19,19,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275422363,2010,June,1,21,59,23,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1276250498,2010,June,11,12,1,38,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275749161,2010,June,5,16,46,1,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275865023,2010,June,7,0,57,3,1,0,0,0,0,0
Code,5,1,a0909811,Gio Abdiel,gio.abdiel@unet.univie.ac.at,student,100,1275423093,2010,June,1,22,11,33,1,0,0,0,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277039321,2010,June,20,15,8,41,0,0,0,1,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277040431,2010,June,20,15,27,11,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277048838,2010,June,20,17,47,18,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277045445,2010,June,20,16,50,45,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277036330,2010,June,20,14,18,50,1,0,0,0,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277043002,2010,June,20,16,10,2,0,1,0,2,3,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276072272,2010,June,9,10,31,12,0,1,0,2,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276074315,2010,June,9,11,5,15,0,1,0,2,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276038548,2010,June,9,1,9,8,1,0,0,0,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277043857,2010,June,20,16,24,17,0,1,0,2,1,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277046464,2010,June,20,17,7,44,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277046039,2010,June,20,17,0,39,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277036953,2010,June,20,14,29,13,1,0,0,0,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277047062,2010,June,20,17,17,42,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277047904,2010,June,20,17,31,44,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276070913,2010,June,9,10,8,33,0,1,0,2,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276073383,2010,June,9,10,49,43,0,1,0,2,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276061732,2010,June,9,7,35,32,0,1,0,2,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276073495,2010,June,9,10,51,35,0,1,0,2,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276072565,2010,June,9,10,36,5,1,0,0,0,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277036045,2010,June,20,14,14,5,0,1,0,2,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276040174,2010,June,9,1,36,14,1,0,0,0,0,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1277044223,2010,June,20,16,30,23,1,0,0,0,4,0
Code,5,1,a0947209,Kolmed Tephal,kolmed.tephal@unet.univie.ac.at,student,505,1276073199,2010,June,9,10,46,39,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277064141,2010,June,20,22,2,21,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277156594,2010,June,21,23,43,14,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277148503,2010,June,21,21,28,23,0,1,0,1,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277063288,2010,June,20,21,48,8,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277323795,2010,June,23,22,9,55,0,1,0,1,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277152292,2010,June,21,22,31,32,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277067160,2010,June,20,22,52,40,0,0,1,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277066463,2010,June,20,22,41,3,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1276085095,2010,June,9,14,4,55,0,1,0,1,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277068498,2010,June,20,23,14,58,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277326519,2010,June,23,22,55,19,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277155946,2010,June,21,23,32,26,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277330312,2010,June,23,23,58,32,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277063697,2010,June,20,21,54,57,0,2,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277142089,2010,June,21,19,41,29,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277142675,2010,June,21,19,51,15,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1285202629,2010,September,23,2,43,49,0,1,0,1,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277154247,2010,June,21,23,4,7,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277151412,2010,June,21,22,16,52,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277323859,2010,June,23,22,10,59,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277324569,2010,June,23,22,22,49,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277143752,2010,June,21,20,9,12,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277324239,2010,June,23,22,17,19,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277324787,2010,June,23,22,26,27,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277323660,2010,June,23,22,7,40,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277065037,2010,June,20,22,17,17,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277153235,2010,June,21,22,47,15,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277068267,2010,June,20,23,11,7,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277145819,2010,June,21,20,43,39,0,1,0,1,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277141991,2010,June,21,19,39,51,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277156505,2010,June,21,23,41,45,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277067356,2010,June,20,22,55,56,0,1,0,2,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1285202869,2010,September,23,2,47,49,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277150606,2010,June,21,22,3,26,1,0,0,0,0,0
Code,5,1,a0947423,Ruz Niemir,ruz.niemir@unet.univie.ac.at,student,505,1277147561,2010,June,21,21,12,41,0,1,0,1,0,0
